iso3,country.name,method,simple_method,kp,area_name,area_level,province,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,idx
NGA,Nigeria,2S-CRC,2S-CRC,MSM,Nasarawa,2,NA,NA,2015,2637,2737,2836,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_efa7fd63222c5bd9116d0c5dbb58f6ba,CDC,0923debf6cea2556f414ec6a20e63ff6,Yes,yes,NA,NA,161,1238
NGA,Nigeria,2S-CRC,2S-CRC,MSM,Rivers,2,NA,NA,2015,NA,1245,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_ceb8415f820b3127a3a480a2a5913cc6,CDC,05c53fd7c0b93a57694c77b86ef0f548,Yes,yes,NA,NA,161,1239
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Akwa Ibom,2,NA,NA,2019,44100,64300,84900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1240
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Akwa Ibom,2,NA,NA,2019,12000,34600,72400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1241
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Akwa Ibom,2,NA,NA,2019,15100,22500,30900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1242
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Benue,2,NA,NA,2019,27500,46700,113900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1243
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Benue,2,NA,NA,2019,8000,10800,13100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1244
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Benue,2,NA,NA,2019,22900,27600,35600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1245
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Cross River,2,NA,NA,2019,11900,15300,20000,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1246
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Cross River,2,NA,NA,2019,2700,3200,3600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1247
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Cross River,2,NA,NA,2019,11500,20100,25500,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1248
NGA,Nigeria,3S-CRC,3S-CRC,FSW,FCT,2,NA,NA,2019,23100,45700,56700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1249
NGA,Nigeria,3S-CRC,3S-CRC,MSM,FCT,2,NA,NA,2019,6500,8200,10700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1250
NGA,Nigeria,3S-CRC,3S-CRC,PWID,FCT,2,NA,NA,2019,2800,3400,4100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1251
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Lagos,2,NA,NA,2019,30900,48200,76100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1252
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Lagos,2,NA,NA,2019,4800,81400,127400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1253
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Lagos,2,NA,NA,2019,7100,9400,13400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1254
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Nasarawa,2,NA,NA,2019,26000,55600,73700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1255
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Nasarawa,2,NA,NA,2019,3700,5000,6400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1256
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Nasarawa,2,NA,NA,2019,5800,6900,7600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1257
NGA,Nigeria,3S-CRC,3S-CRC,FSW,Rivers,2,NA,NA,2019,14100,14500,15200,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1258
NGA,Nigeria,3S-CRC,3S-CRC,MSM,Rivers,2,NA,NA,2019,8400,41400,61800,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1259
NGA,Nigeria,3S-CRC,3S-CRC,PWID,Rivers,2,NA,NA,2019,7600,30400,44600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,1260
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Abia,2,NA,NA,2019,NA,7900,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_11c8cbcecb8b90d4804a6ae950cf1f9b,GAM,1e9157433157c3520ca72dc9b698936b,Yes,yes,NA,NA,163,1261
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Abia,2,NA,NA,2019,NA,2000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_87a2bf6a7fe73b5e5f84a918cd100726,GAM,6e0fd42adb80c618fc9600f4c8cbbc07,Yes,yes,NA,NA,163,1262
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Abia,2,NA,NA,2019,NA,3700,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_086435a667f728f90cf2adb3a4562835,GAM,7162398abb270c00db649a69a955455a,Yes,yes,NA,NA,163,1263
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Anambra,2,NA,NA,2019,NA,37000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_194acdb0475665cc6cb65710b6e0839c,GAM,a0fc4f89c9b84eeddf7be72416b9eba9,Yes,yes,NA,NA,163,1264
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Anambra,2,NA,NA,2019,NA,3500,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_5ab12f8fdf7e625623aaa5104937e75e,GAM,4db6505c537b6632e773d8e2601650d0,Yes,yes,NA,NA,163,1265
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Anambra,2,NA,NA,2019,NA,3300,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_de31a98ba0b2be8accb366813ea548ff,GAM,834088252b01fbfc5dafc3621431c6c8,Yes,yes,NA,NA,163,1266
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Edo,2,NA,NA,2019,NA,8800,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_8aecdb67c661ddc7d41088d1d8472ff0,GAM,d1f16619c154737acd419a188f82ee78,Yes,yes,NA,NA,163,1267
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Edo,2,NA,NA,2019,NA,1100,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_c41656fd30ab91094744a8f694ea97ba,GAM,71dc6536ca675b25bf840991af0aa6c1,Yes,yes,NA,NA,163,1268
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Edo,2,NA,NA,2019,NA,550,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_96664700c1c3fa6094262e0871d46831,GAM,e8ca923ec6ea6195dbd412e105ae9014,Yes,yes,NA,NA,163,1269
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Enugu,2,NA,NA,2019,NA,3800,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_82b6b5344f29e9b0be2a90ea73c2dd54,GAM,b579179944f5c43b7e89569c79310648,Yes,yes,NA,NA,163,1270
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Enugu,2,NA,NA,2019,NA,1600,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_c119cb9d8f79ce553495069dff6031f0,GAM,a4a19ae9238868835da5ca0bdae9768e,Yes,yes,NA,NA,163,1271
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Enugu,2,NA,NA,2019,NA,1200,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_de928ad87a0b8a4424b014fd09064e95,GAM,353219395c20f927c610ae1592f5f402,Yes,yes,NA,NA,163,1272
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Gombe,2,NA,NA,2019,NA,4800,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_f4c93ba31e5bb9921ed7854713e52b1f,GAM,b93a55ddcc332d293990bce2888e058c,Yes,yes,NA,NA,163,1273
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Gombe,2,NA,NA,2019,NA,1900,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_7361604d5abf4f4caafdf01e4b1a82de,GAM,949a89165cb18130d84f2ba42d67fb59,Yes,yes,NA,NA,163,1274
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Gombe,2,NA,NA,2019,NA,6600,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_e03acfde1dbed815d7fcddb3f0641d25,GAM,feb94bd655767bfc6ba318528f5a6faa,Yes,yes,NA,NA,163,1275
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Imo,2,NA,NA,2019,NA,4900,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_458ef2e39efcad42f06530e01fb5518d,GAM,5d19fbfc8362e66bc633298ac4952908,Yes,yes,NA,NA,163,1276
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Imo,2,NA,NA,2019,NA,800,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_836a2a6896edd220ada7c10e4bdc91a7,GAM,e083536c5e5633ce23f1025ebc49a543,Yes,yes,NA,NA,163,1277
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Imo,2,NA,NA,2019,NA,2700,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_35384e2bb5cf1ac9809a1b73408ca4de,GAM,dc16ccac00e512a81b6fc743dec83a19,Yes,yes,NA,NA,163,1278
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Kaduna,2,NA,NA,2019,NA,23000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_d78cfcdc68c933fd22e0f755943de3b1,GAM,be28d8776358902a618dce187cc69a8c,Yes,yes,NA,NA,163,1279
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Kaduna,2,NA,NA,2019,NA,8600,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_859f45a44a172d6d5521d62c69a32762,GAM,bef982e375e0a1b1fd10f611351212bf,Yes,yes,NA,NA,163,1280
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Kaduna,2,NA,NA,2019,NA,9200,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_7984f116ff4a951e03e836987205cbe4,GAM,a2de5c95caaa608ca08e8e82fb877c52,Yes,yes,NA,NA,163,1281
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Kano,2,NA,NA,2019,NA,12000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_a1d8ece524d46c23901331e042906fed,GAM,e6b0588779f8745c55c19391949bf74c,Yes,yes,NA,NA,163,1282
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Kano,2,NA,NA,2019,NA,20000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_352ccb8ba747f1cf9de30196501adc7e,GAM,d92c9cab9a17a7aa118272991eb48063,Yes,yes,NA,NA,163,1283
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Kano,2,NA,NA,2019,NA,6900,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_49d5eac245592aa8a5e68a07b3bac423,GAM,16e5b2a81fef6b8f27641dbf7c621322,Yes,yes,NA,NA,163,1284
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Nassarawa,2,NA,NA,2019,NA,56000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_0ce25861d64bdf3b318c2503d177951b,GAM,3ed3de3e74575e7b59c08ebcce2775df,Yes,yes,NA,NA,163,1285
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Nassarawa,2,NA,NA,2019,NA,5000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_e608fb48400a8db2bbc5e6b0932553d2,GAM,f020f99cc8b1720aca77326e50b63b1c,Yes,yes,NA,NA,163,1286
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Oyo,2,NA,NA,2019,NA,11000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_60aa1db083566907e47b2c26d1969230,GAM,05d7a963fdff2f3a968a0c2841bbabec,Yes,yes,NA,NA,163,1287
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Oyo,2,NA,NA,2019,NA,4000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_e7a4f2f963dbde07d0d702e153d3c700,GAM,76b0d8ca7b2ff9b6feecb627d8c44bb8,Yes,yes,NA,NA,163,1288
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Oyo,2,NA,NA,2019,NA,15000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_a6ef5a979ab45b6406a81f52376a0d21,GAM,409da3c10af839be48439d61d2995451,Yes,yes,NA,NA,163,1289
NGA,Nigeria,Programmatic mapping,PLACE/mapping,FSW,Taraba,2,NA,NA,2019,NA,4400,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_2c7856b569e928f167b4b7c26d942700,GAM,9a82f2c93b9ecbaa51ed415aafdef993,Yes,yes,NA,NA,163,1290
NGA,Nigeria,Programmatic mapping,PLACE/mapping,MSM,Taraba,2,NA,NA,2019,NA,700,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_4805f63f6db6c2dbfc69fdf5db840703,GAM,f62863a4f996640c0898eba97beaf7fc,Yes,yes,NA,NA,163,1291
NGA,Nigeria,Programmatic mapping,PLACE/mapping,PWID,Taraba,2,NA,NA,2019,NA,1000,NA,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,GAM_b055774411a94db58758f7af2e5ed18e,GAM,ca932a537ae2cf8a9d80e772824ac70a,Yes,yes,NA,NA,163,1292
NGA,Nigeria,network scale-up,NSUM,FSW,Abia,2,NA,NA,2018,17700,25400,33100,0.02,0.028,0.037,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1293
NGA,Nigeria,network scale-up,NSUM,MSM,Abia,2,NA,NA,2018,11600,22500,38600,0.014,0.027,0.046,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1294
NGA,Nigeria,network scale-up,NSUM,FSW,Adamawa,2,NA,NA,2018,10900,23700,36400,0.011,0.025,0.038,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1295
NGA,Nigeria,network scale-up,NSUM,MSM,Adamawa,2,NA,NA,2018,9500,22700,38600,0.01,0.025,0.042,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1296
NGA,Nigeria,network scale-up,NSUM,FSW,Akwa Ibom,2,NA,NA,2018,31400,48100,64900,0.024,0.036,0.049,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1297
NGA,Nigeria,network scale-up,NSUM,MSM,Akwa Ibom,2,NA,NA,2018,13400,32200,60100,0.01,0.024,0.044,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1298
NGA,Nigeria,network scale-up,NSUM,FSW,Anambra,2,NA,NA,2018,34300,47100,59900,0.024,0.033,0.041,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1299
NGA,Nigeria,network scale-up,NSUM,MSM,Anambra,2,NA,NA,2018,23800,50200,89000,0.016,0.034,0.06,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1300
NGA,Nigeria,network scale-up,NSUM,FSW,Bauchi,2,NA,NA,2018,12800,18700,24500,0.009,0.013,0.017,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1301
NGA,Nigeria,network scale-up,NSUM,MSM,Bauchi,2,NA,NA,2018,12600,23900,37100,0.009,0.016,0.025,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1302
NGA,Nigeria,network scale-up,NSUM,FSW,Bayelsa,2,NA,NA,2018,15400,18700,22000,0.039,0.047,0.055,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1303
NGA,Nigeria,network scale-up,NSUM,MSM,Bayelsa,2,NA,NA,2018,4400,9400,16800,0.011,0.024,0.043,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1304
NGA,Nigeria,network scale-up,NSUM,FSW,Benue,2,NA,NA,2018,20100,32300,44500,0.015,0.025,0.034,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1305
NGA,Nigeria,network scale-up,NSUM,MSM,Benue,2,NA,NA,2018,9400,17800,28100,0.007,0.013,0.021,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1306
NGA,Nigeria,network scale-up,NSUM,FSW,Borno,2,NA,NA,2018,7200,17400,27700,0.006,0.014,0.022,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1307
NGA,Nigeria,network scale-up,NSUM,MSM,Borno,2,NA,NA,2018,500,13700,29200,0,0.01,0.021,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1308
NGA,Nigeria,network scale-up,NSUM,FSW,Cross River,2,NA,NA,2018,23300,32900,42400,0.027,0.038,0.038,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1309
NGA,Nigeria,network scale-up,NSUM,MSM,Cross River,2,NA,NA,2018,12200,24800,43500,0.014,0.029,0.051,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1310
NGA,Nigeria,network scale-up,NSUM,FSW,Delta,2,NA,NA,2018,42300,55700,69200,0.03,0.04,0.05,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1311
NGA,Nigeria,network scale-up,NSUM,MSM,Delta,2,NA,NA,2018,9800,24600,46600,0.007,0.017,0.033,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1312
NGA,Nigeria,network scale-up,NSUM,FSW,Ebonyi,2,NA,NA,2018,8500,12900,17300,0.013,0.02,0.027,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1313
NGA,Nigeria,network scale-up,NSUM,MSM,Ebonyi,2,NA,NA,2018,2900,7100,13300,0.006,0.015,0.028,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1314
NGA,Nigeria,network scale-up,NSUM,FSW,Edo,2,NA,NA,2018,25300,34800,44300,0.024,0.034,0.043,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1315
NGA,Nigeria,network scale-up,NSUM,MSM,Edo,2,NA,NA,2018,6400,23100,48000,0.006,0.022,0.046,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1316
NGA,Nigeria,network scale-up,NSUM,FSW,Ekiti,2,NA,NA,2018,8500,11700,14900,0.012,0.016,0.02,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1317
NGA,Nigeria,network scale-up,NSUM,MSM,Ekiti,2,NA,NA,2018,13000,4700,9800,0.002,0.007,0.015,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1318
NGA,Nigeria,network scale-up,NSUM,FSW,Enugu,2,NA,NA,2018,26300,33800,41400,0.024,0.03,0.037,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1319
NGA,Nigeria,network scale-up,NSUM,MSM,Enugu,2,NA,NA,2018,13900,26700,45500,0.014,0.028,0.047,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1320
NGA,Nigeria,network scale-up,NSUM,FSW,FCT,2,NA,NA,2018,4600,7000,9300,0.013,0.02,0.026,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1321
NGA,Nigeria,network scale-up,NSUM,MSM,FCT,2,NA,NA,2018,2900,5500,8800,0.007,0.014,0.022,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1322
NGA,Nigeria,network scale-up,NSUM,FSW,Gombe,2,NA,NA,2018,9200,15700,22200,0.015,0.026,0.037,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1323
NGA,Nigeria,network scale-up,NSUM,MSM,Gombe,2,NA,NA,2018,6000,15700,27000,0.01,0.025,0.043,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1324
NGA,Nigeria,network scale-up,NSUM,FSW,Imo,2,NA,NA,2018,34700,52100,69500,0.026,0.039,0.052,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1325
NGA,Nigeria,network scale-up,NSUM,MSM,Imo,2,NA,NA,2018,25700,49100,83600,0.019,0.037,0.062,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1326
NGA,Nigeria,network scale-up,NSUM,FSW,Jigawa,2,NA,NA,2018,14800,22700,30600,0.011,0.016,0.022,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1327
NGA,Nigeria,network scale-up,NSUM,MSM,Jigawa,2,NA,NA,2018,12800,27700,45300,0.01,0.021,0.034,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1328
NGA,Nigeria,network scale-up,NSUM,FSW,Kaduna,2,NA,NA,2018,31000,43700,56400,0.015,0.021,0.027,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1329
NGA,Nigeria,network scale-up,NSUM,MSM,Kaduna,2,NA,NA,2018,15000,50400,92200,0.007,0.023,0.041,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1330
NGA,Nigeria,network scale-up,NSUM,FSW,Kano,2,NA,NA,2018,43500,62700,82000,0.014,0.02,0.026,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1331
NGA,Nigeria,network scale-up,NSUM,MSM,Kano,2,NA,NA,2018,48000,80300,118100,0.012,0.021,0.03,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1332
NGA,Nigeria,network scale-up,NSUM,FSW,Katsina,2,NA,NA,2018,8700,16400,24000,0.005,0.009,0.013,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1333
NGA,Nigeria,network scale-up,NSUM,MSM,Katsina,2,NA,NA,2018,7400,19900,34600,0.004,0.01,0.017,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1334
NGA,Nigeria,network scale-up,NSUM,FSW,Kebbi,2,NA,NA,2018,6200,11500,16900,0.006,0.012,0.017,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1335
NGA,Nigeria,network scale-up,NSUM,MSM,Kebbi,2,NA,NA,2018,4400,11200,19200,0.005,0.012,0.021,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1336
NGA,Nigeria,network scale-up,NSUM,FSW,Kogi,2,NA,NA,2018,7800,12900,18000,0.008,0.013,0.018,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1337
NGA,Nigeria,network scale-up,NSUM,MSM,Kogi,2,NA,NA,2018,2100,7100,13300,0.002,0.007,0.013,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1338
NGA,Nigeria,network scale-up,NSUM,FSW,Kwara,2,NA,NA,2018,5400,8600,11800,0.008,0.013,0.018,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,1339
