area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean,provincial_value,ratio,organisation,country,pop_data_source,fertility_fit_level,admin1_level,mics,dhs
2,Territoire,COD_2_19,COD,Lubumbashi,female,2022,Population,15-29,Y015_029,381785.911982308,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,HIV prevalence,15-49,Y015_049,0.02112988428681831,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,HIV prevalence,15-29,Y015_029,0.01533963257761656,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,ART coverage,15-49,Y015_049,0.8791678991020377,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,ART coverage,15-29,Y015_029,0.8437071428036625,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,Population,15-49,Y015_049,657171.742205244,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_19,COD,Lubumbashi,male,2022,Population,15-29,Y015_029,397239.22149596,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,HIV prevalence,15-49,Y015_049,0.01885826939720499,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,HIV prevalence,15-29,Y015_029,0.01269060376808115,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,ART coverage,15-49,Y015_049,0.6729523478855819,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,ART coverage,15-29,Y015_029,0.5866953076245237,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,Population,15-49,Y015_049,73909.553662556,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,both,2022,Population,15-29,Y015_029,42596.0210859004,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,HIV prevalence,15-49,Y015_049,0.02674883654038465,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,HIV prevalence,15-29,Y015_029,0.01692721326544753,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,ART coverage,15-49,Y015_049,0.6269468849383658,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,ART coverage,15-29,Y015_029,0.5186753475530108,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,Population,15-49,Y015_049,36349.3589298933,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,female,2022,Population,15-29,Y015_029,20956.85699826982,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,HIV prevalence,15-49,Y015_049,0.01122207210671436,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,HIV prevalence,15-29,Y015_029,0.00858757931509082,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,ART coverage,15-49,Y015_049,0.7790755065480243,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,ART coverage,15-29,Y015_029,0.7165437508384502,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,Population,15-49,Y015_049,37560.1947326627,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_2,COD,Ango,male,2022,Population,15-29,Y015_029,21639.164087630612,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,HIV prevalence,15-49,Y015_049,0.01127881185345847,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,HIV prevalence,15-29,Y015_029,0.00892647654798512,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,ART coverage,15-49,Y015_049,0.8999839022073992,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,ART coverage,15-29,Y015_029,0.8693937029523232,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,Population,15-49,Y015_049,174853.06469404,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,both,2022,Population,15-29,Y015_029,105650.9231619235,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,HIV prevalence,15-49,Y015_049,0.01373822773141885,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,HIV prevalence,15-29,Y015_029,0.01078699796209914,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,ART coverage,15-49,Y015_049,0.9137998176660737,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,ART coverage,15-29,Y015_029,0.8791480406452319,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,Population,15-49,Y015_049,85727.8267851704,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,female,2022,Population,15-29,Y015_029,51777.5776932132,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,HIV prevalence,15-49,Y015_049,0.00891314772368559,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,HIV prevalence,15-29,Y015_029,0.00713833268517037,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,ART coverage,15-49,Y015_049,0.8795005804971389,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,ART coverage,15-29,Y015_029,0.8552269806054674,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,Population,15-49,Y015_049,89125.23790887,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_20,COD,Mitwaba,male,2022,Population,15-29,Y015_029,53873.3454687103,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,HIV prevalence,15-49,Y015_049,0.01717120264038506,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,HIV prevalence,15-29,Y015_029,0.01283164358589024,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,ART coverage,15-49,Y015_049,0.87347761996389806,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,ART coverage,15-29,Y015_029,0.8301115562448549,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,Population,15-49,Y015_049,363306.468908196,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,both,2022,Population,15-29,Y015_029,219519.5384325264,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,HIV prevalence,15-49,Y015_049,0.02155071353603717,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,HIV prevalence,15-29,Y015_029,0.01575632612436119,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,ART coverage,15-49,Y015_049,0.8866458023007433,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,ART coverage,15-29,Y015_029,0.8394823834248178,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,Population,15-49,Y015_049,178123.695445359,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,female,2022,Population,15-29,Y015_029,107582.4957885688,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,HIV prevalence,15-49,Y015_049,0.01295863658799619,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,HIV prevalence,15-29,Y015_029,0.0100207363165357,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,ART coverage,15-49,Y015_049,0.8524132105465219,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,ART coverage,15-29,Y015_029,0.8159503241108144,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,Population,15-49,Y015_049,185182.773462837,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_21,COD,Pweto,male,2022,Population,15-29,Y015_029,111937.04264395808,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,HIV prevalence,15-49,Y015_049,0.05022563758072906,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,HIV prevalence,15-29,Y015_029,0.04727068885848743,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,ART coverage,15-49,Y015_049,0.8988453904234062,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,ART coverage,15-29,Y015_029,0.8695724565151276,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,Population,15-49,Y015_049,107275.853181141,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,both,2022,Population,15-29,Y015_029,64818.9545261398,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,HIV prevalence,15-49,Y015_049,0.06221234541109319,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,HIV prevalence,15-29,Y015_029,0.05722215279648011,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,ART coverage,15-49,Y015_049,0.9195676696985456,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,ART coverage,15-29,Y015_029,0.8898416939935875,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,Population,15-49,Y015_049,52595.7372018536,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,female,2022,Population,15-29,Y015_029,31766.57973830484,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,HIV prevalence,15-49,Y015_049,0.03869585708062868,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,HIV prevalence,15-29,Y015_029,0.03770635423114737,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,ART coverage,15-49,Y015_049,0.8667996178419473,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,ART coverage,15-29,Y015_029,0.8400090245352977,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,Population,15-49,Y015_049,54680.115979287,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_22,COD,Sakania,male,2022,Population,15-29,Y015_029,33052.37478783497,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,HIV prevalence,15-49,Y015_049,0.0046406380440783,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,HIV prevalence,15-29,Y015_029,0.00405148756001826,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,ART coverage,15-49,Y015_049,0.7865618839313875,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,ART coverage,15-29,Y015_029,0.7214686055646221,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,Population,15-49,Y015_049,569566.657093766,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,both,2022,Population,15-29,Y015_029,344147.48412052693,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,HIV prevalence,15-49,Y015_049,0.00632697295881104,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,HIV prevalence,15-29,Y015_029,0.00513720764506007,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,ART coverage,15-49,Y015_049,0.803465541379364,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,ART coverage,15-29,Y015_029,0.72868316166981,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,Population,15-49,Y015_049,279249.962409061,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,female,2022,Population,15-29,Y015_029,168660.3643925347,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,HIV prevalence,15-49,Y015_049,0.00301858540236014,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,HIV prevalence,15-29,Y015_029,0.00300800388181278,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,ART coverage,15-49,Y015_049,0.7524822982206659,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,ART coverage,15-29,Y015_029,0.7096265762651092,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,Population,15-49,Y015_049,290316.694684705,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_23,COD,Bukama,male,2022,Population,15-29,Y015_029,175487.11972799222,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,HIV prevalence,15-49,Y015_049,0.00156930412720356,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,HIV prevalence,15-29,Y015_029,8.883804116350624e-4,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,ART coverage,15-49,Y015_049,0.8948615334767618,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,ART coverage,15-29,Y015_029,0.8574303425839339,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,Population,15-49,Y015_049,384882.853279159,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,both,2022,Population,15-29,Y015_029,232609.116625794,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,HIV prevalence,15-49,Y015_049,0.00183902317957746,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,HIV prevalence,15-29,Y015_029,0.00105474168573918,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,ART coverage,15-49,Y015_049,0.9219725891748716,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,ART coverage,15-29,Y015_029,0.8833952060666517,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,Population,15-49,Y015_049,188713.525202587,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,female,2022,Population,15-29,Y015_029,113999.7357396252,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,HIV prevalence,15-49,Y015_049,0.00130983628028351,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,HIV prevalence,15-29,Y015_029,7.284846163490335e-4,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,ART coverage,15-49,Y015_049,0.8582440461551392,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,ART coverage,15-29,Y015_029,0.8212979621101826,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,Population,15-49,Y015_049,196169.328076572,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_24,COD,Kabongo,male,2022,Population,15-29,Y015_029,118609.38088616871,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,HIV prevalence,15-49,Y015_049,0.0057604074814973,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,HIV prevalence,15-29,Y015_029,0.00346034477141919,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,ART coverage,15-49,Y015_049,0.8835953466788483,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,ART coverage,15-29,Y015_029,0.836959660771753,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,Population,15-49,Y015_049,308596.059568032,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,both,2022,Population,15-29,Y015_029,186462.0364873565,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,HIV prevalence,15-49,Y015_049,0.00757018564304382,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,HIV prevalence,15-29,Y015_029,0.00440774473536438,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,ART coverage,15-49,Y015_049,0.9062535704833988,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,ART coverage,15-29,Y015_029,0.8593734613397244,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,Population,15-49,Y015_049,151300.005469064,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,female,2022,Population,15-29,Y015_029,91381.62149236412,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,HIV prevalence,15-49,Y015_049,0.00401961717808955,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,HIV prevalence,15-29,Y015_029,0.00254980031374429,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,ART coverage,15-49,Y015_049,0.842549538232235,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,ART coverage,15-29,Y015_029,0.7997210423563086,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,Population,15-49,Y015_049,157296.054098968,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_25,COD,Kamina,male,2022,Population,15-29,Y015_029,95080.4149949926,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,HIV prevalence,15-49,Y015_049,0.00209714107720407,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,HIV prevalence,15-29,Y015_029,0.00137825537849491,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,ART coverage,15-49,Y015_049,0.8726955128782797,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,ART coverage,15-29,Y015_029,0.8166286042821957,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,Population,15-49,Y015_049,144822.195234742,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,both,2022,Population,15-29,Y015_029,87516.8372299235,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,female,2022,HIV prevalence,15-49,Y015_049,0.00291198285482566,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,female,2022,HIV prevalence,15-29,Y015_029,0.00180200824186962,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
2,Territoire,COD_2_26,COD,Kaniama,female,2022,ART coverage,15-49,Y015_049,0.8964878909243023,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1
