area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean
NA,NA,AGO_1_12sy,AGO,NA,male,NA,population,NA,Y015_039,184628.7501866429
NA,NA,AGO_1_12sy,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.48640541051093616
NA,NA,AGO_1_13sz,AGO,NA,both,NA,prevalence,NA,Y015_039,0.03411087450946121
NA,NA,AGO_1_13sz,AGO,NA,both,NA,population,NA,Y015_039,262758.4631795361
NA,NA,AGO_1_13sz,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.5890171132601524
NA,NA,AGO_1_13sz,AGO,NA,female,NA,prevalence,NA,Y015_039,0.04089832065243202
NA,NA,AGO_1_13sz,AGO,NA,female,NA,population,NA,Y015_039,141766.0836216998
NA,NA,AGO_1_13sz,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.6400241548491825
NA,NA,AGO_1_13sz,AGO,NA,male,NA,prevalence,NA,Y015_039,0.02615806243155487
NA,NA,AGO_1_13sz,AGO,NA,male,NA,population,NA,Y015_039,120992.3795578362
NA,NA,AGO_1_13sz,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.49557463190952733
NA,NA,AGO_1_14jw,AGO,NA,both,NA,prevalence,NA,Y015_039,0.011170741254746831
NA,NA,AGO_1_14jw,AGO,NA,both,NA,population,NA,Y015_039,445956.6846581259
NA,NA,AGO_1_14jw,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.46620114038740945
NA,NA,AGO_1_14jw,AGO,NA,female,NA,prevalence,NA,Y015_039,0.014002719477645779
NA,NA,AGO_1_14jw,AGO,NA,female,NA,population,NA,Y015_039,223257.7097118772
NA,NA,AGO_1_14jw,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.5227051585796546
NA,NA,AGO_1_14jw,AGO,NA,male,NA,prevalence,NA,Y015_039,0.008331657814192458
NA,NA,AGO_1_14jw,AGO,NA,male,NA,population,NA,Y015_039,222698.9749462487
NA,NA,AGO_1_14jw,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3709985985632166
NA,NA,AGO_1_15wo,AGO,NA,both,NA,prevalence,NA,Y015_039,0.027742311746752093
NA,NA,AGO_1_15wo,AGO,NA,both,NA,population,NA,Y015_039,368990.3665727917
NA,NA,AGO_1_15wo,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.41827794733068785
NA,NA,AGO_1_15wo,AGO,NA,female,NA,prevalence,NA,Y015_039,0.0359003994938198
NA,NA,AGO_1_15wo,AGO,NA,female,NA,population,NA,Y015_039,181635.1026800758
NA,NA,AGO_1_15wo,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.4728511844854135
NA,NA,AGO_1_15wo,AGO,NA,male,NA,prevalence,NA,Y015_039,0.019833299345263167
NA,NA,AGO_1_15wo,AGO,NA,male,NA,population,NA,Y015_039,187355.2638927158
NA,NA,AGO_1_15wo,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.322510499278835
NA,NA,AGO_1_16rk,AGO,NA,both,NA,prevalence,NA,Y015_039,0.011607823239581096
NA,NA,AGO_1_16rk,AGO,NA,both,NA,population,NA,Y015_039,270625.416202646
NA,NA,AGO_1_16rk,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.40689733901478387
NA,NA,AGO_1_16rk,AGO,NA,female,NA,prevalence,NA,Y015_039,0.014635886115209345
NA,NA,AGO_1_16rk,AGO,NA,female,NA,population,NA,Y015_039,138843.1110644762
NA,NA,AGO_1_16rk,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.4577528861795972
NA,NA,AGO_1_16rk,AGO,NA,male,NA,prevalence,NA,Y015_039,0.008417518822684905
NA,NA,AGO_1_16rk,AGO,NA,male,NA,population,NA,Y015_039,131782.3051381692
NA,NA,AGO_1_16rk,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3137349765634544
NA,NA,AGO_1_17bv,AGO,NA,both,NA,prevalence,NA,Y015_039,0.00546709265300815
NA,NA,AGO_1_17bv,AGO,NA,both,NA,population,NA,Y015_039,625932.6024595681
NA,NA,AGO_1_17bv,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.4422681178271796
NA,NA,AGO_1_17bv,AGO,NA,female,NA,prevalence,NA,Y015_039,0.006843508997126683
NA,NA,AGO_1_17bv,AGO,NA,female,NA,population,NA,Y015_039,313467.36468898307
NA,NA,AGO_1_17bv,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.49720004032240256
NA,NA,AGO_1_17bv,AGO,NA,male,NA,prevalence,NA,Y015_039,0.004086261917454574
NA,NA,AGO_1_17bv,AGO,NA,male,NA,population,NA,Y015_039,312465.2377705845
NA,NA,AGO_1_17bv,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3499752660934628
NA,NA,AGO_1_18bk,AGO,NA,both,NA,prevalence,NA,Y015_039,0.0032648104565458124
NA,NA,AGO_1_18bk,AGO,NA,both,NA,population,NA,Y015_039,342924.9095902529
NA,NA,AGO_1_18bk,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.4653277145035493
NA,NA,AGO_1_18bk,AGO,NA,female,NA,prevalence,NA,Y015_039,0.004141551737602319
NA,NA,AGO_1_18bk,AGO,NA,female,NA,population,NA,Y015_039,169160.3083629607
NA,NA,AGO_1_18bk,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.5221984819285354
NA,NA,AGO_1_18bk,AGO,NA,male,NA,prevalence,NA,Y015_039,0.0024113004527213855
NA,NA,AGO_1_18bk,AGO,NA,male,NA,population,NA,Y015_039,173764.6012272924
NA,NA,AGO_1_18bk,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.37023702154632865
NA,NA,AGO_1_1cl,AGO,NA,both,NA,prevalence,NA,Y015_039,0.008558801985559094
NA,NA,AGO_1_1cl,AGO,NA,both,NA,population,NA,Y015_039,322311.8132677012
NA,NA,AGO_1_1cl,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.4428367587282327
NA,NA,AGO_1_1cl,AGO,NA,female,NA,prevalence,NA,Y015_039,0.011089223680613599
NA,NA,AGO_1_1cl,AGO,NA,female,NA,population,NA,Y015_039,155517.9970983074
NA,NA,AGO_1_1cl,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.49810564553756886
NA,NA,AGO_1_1cl,AGO,NA,male,NA,prevalence,NA,Y015_039,0.006199445248800252
NA,NA,AGO_1_1cl,AGO,NA,male,NA,population,NA,Y015_039,166793.8161693933
NA,NA,AGO_1_1cl,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.35065823650134187
NA,NA,AGO_1_2bo,AGO,NA,both,NA,prevalence,NA,Y015_039,0.01161024979406779
NA,NA,AGO_1_2bo,AGO,NA,both,NA,population,NA,Y015_039,1019262.591578195
NA,NA,AGO_1_2bo,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.47269507153036266
NA,NA,AGO_1_2bo,AGO,NA,female,NA,prevalence,NA,Y015_039,0.014274845428153141
NA,NA,AGO_1_2bo,AGO,NA,female,NA,population,NA,Y015_039,526082.592303114
NA,NA,AGO_1_2bo,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.5258846586400436
NA,NA,AGO_1_2bo,AGO,NA,male,NA,prevalence,NA,Y015_039,0.00876788517936389
NA,NA,AGO_1_2bo,AGO,NA,male,NA,population,NA,Y015_039,493179.9992750813
NA,NA,AGO_1_2bo,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3803206662355376
NA,NA,AGO_1_3hv,AGO,NA,both,NA,prevalence,NA,Y015_039,0.011805671084031041
NA,NA,AGO_1_3hv,AGO,NA,both,NA,population,NA,Y015_039,593709.9940511269
NA,NA,AGO_1_3hv,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.40690361754110405
NA,NA,AGO_1_3hv,AGO,NA,female,NA,prevalence,NA,Y015_039,0.014599279047784748
NA,NA,AGO_1_3hv,AGO,NA,female,NA,population,NA,Y015_039,305760.79888410773
NA,NA,AGO_1_3hv,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.4573529518460937
NA,NA,AGO_1_3hv,AGO,NA,male,NA,prevalence,NA,Y015_039,0.008839259588173567
NA,NA,AGO_1_3hv,AGO,NA,male,NA,population,NA,Y015_039,287949.1951670201
NA,NA,AGO_1_3hv,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3184252916359917
NA,NA,AGO_1_4pd,AGO,NA,both,NA,prevalence,NA,Y015_039,0.006264991488714023
NA,NA,AGO_1_4pd,AGO,NA,both,NA,population,NA,Y015_039,452127.4842401651
NA,NA,AGO_1_4pd,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.4801622566999898
NA,NA,AGO_1_4pd,AGO,NA,female,NA,prevalence,NA,Y015_039,0.00814363623714618
NA,NA,AGO_1_4pd,AGO,NA,female,NA,population,NA,Y015_039,221634.9003576281
NA,NA,AGO_1_4pd,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.5352849062541677
NA,NA,AGO_1_4pd,AGO,NA,male,NA,prevalence,NA,Y015_039,0.004458541864120747
NA,NA,AGO_1_4pd,AGO,NA,male,NA,population,NA,Y015_039,230492.583882537
NA,NA,AGO_1_4pd,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3833485620686981
NA,NA,AGO_1_5zb,AGO,NA,both,NA,prevalence,NA,Y015_039,0.027211570522073885
NA,NA,AGO_1_5zb,AGO,NA,both,NA,population,NA,Y015_039,260551.4718998434
NA,NA,AGO_1_5zb,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.502317953008876
NA,NA,AGO_1_5zb,AGO,NA,female,NA,prevalence,NA,Y015_039,0.034387640818152605
NA,NA,AGO_1_5zb,AGO,NA,female,NA,population,NA,Y015_039,146103.4597292598
NA,NA,AGO_1_5zb,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.547618801747981
NA,NA,AGO_1_5zb,AGO,NA,male,NA,prevalence,NA,Y015_039,0.018050653895974798
NA,NA,AGO_1_5zb,AGO,NA,male,NA,population,NA,Y015_039,114448.012170584
NA,NA,AGO_1_5zb,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.3921467661979577
NA,NA,AGO_1_6ih,AGO,NA,both,NA,prevalence,NA,Y015_039,0.011666506720990986
NA,NA,AGO_1_6ih,AGO,NA,both,NA,population,NA,Y015_039,190112.37246625702
NA,NA,AGO_1_6ih,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.3421039114124383
NA,NA,AGO_1_6ih,AGO,NA,female,NA,prevalence,NA,Y015_039,0.014698573496392494
NA,NA,AGO_1_6ih,AGO,NA,female,NA,population,NA,Y015_039,94279.4873731263
NA,NA,AGO_1_6ih,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.3925337222524077
NA,NA,AGO_1_6ih,AGO,NA,male,NA,prevalence,NA,Y015_039,0.008683588060156119
NA,NA,AGO_1_6ih,AGO,NA,male,NA,population,NA,Y015_039,95832.8850931307
NA,NA,AGO_1_6ih,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.25812582696128045
NA,NA,AGO_1_7nw,AGO,NA,both,NA,prevalence,NA,Y015_039,0.00600455202054216
NA,NA,AGO_1_7nw,AGO,NA,both,NA,population,NA,Y015_039,913208.561901976
NA,NA,AGO_1_7nw,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.3468381812884641
NA,NA,AGO_1_7nw,AGO,NA,female,NA,prevalence,NA,Y015_039,0.007697105742173186
NA,NA,AGO_1_7nw,AGO,NA,female,NA,population,NA,Y015_039,452592.0907846451
NA,NA,AGO_1_7nw,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.3953987043712843
NA,NA,AGO_1_7nw,AGO,NA,male,NA,prevalence,NA,Y015_039,0.004341484206705379
NA,NA,AGO_1_7nw,AGO,NA,male,NA,population,NA,Y015_039,460616.47111733083
NA,NA,AGO_1_7nw,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.26224408016754014
NA,NA,AGO_1_8ql,AGO,NA,both,NA,prevalence,NA,Y015_039,0.030082638299796613
NA,NA,AGO_1_8ql,AGO,NA,both,NA,population,NA,Y015_039,504594.9139765407
NA,NA,AGO_1_8ql,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.16851759617180656
NA,NA,AGO_1_8ql,AGO,NA,female,NA,prevalence,NA,Y015_039,0.036965734407360944
NA,NA,AGO_1_8ql,AGO,NA,female,NA,population,NA,Y015_039,270895.188047386
NA,NA,AGO_1_8ql,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.19574709710664914
NA,NA,AGO_1_8ql,AGO,NA,male,NA,prevalence,NA,Y015_039,0.02210403410163809
NA,NA,AGO_1_8ql,AGO,NA,male,NA,population,NA,Y015_039,233699.7259291547
NA,NA,AGO_1_8ql,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.1157325912809113
NA,NA,AGO_1_9rq,AGO,NA,both,NA,prevalence,NA,Y015_039,0.00789576770542972
NA,NA,AGO_1_9rq,AGO,NA,both,NA,population,NA,Y015_039,917468.025786076
NA,NA,AGO_1_9rq,AGO,NA,both,NA,art_coverage,NA,Y015_039,0.5065828656052295
NA,NA,AGO_1_9rq,AGO,NA,female,NA,prevalence,NA,Y015_039,0.010214415349657998
NA,NA,AGO_1_9rq,AGO,NA,female,NA,population,NA,Y015_039,466988.4203546903
NA,NA,AGO_1_9rq,AGO,NA,female,NA,art_coverage,NA,Y015_039,0.5588403085427438
NA,NA,AGO_1_9rq,AGO,NA,male,NA,prevalence,NA,Y015_039,0.005492148123805351
NA,NA,AGO_1_9rq,AGO,NA,male,NA,population,NA,Y015_039,450479.6054313861
NA,NA,AGO_1_9rq,AGO,NA,male,NA,art_coverage,NA,Y015_039,0.4058316244895811
NA,NA,BDI_1_1,BDI,NA,both,NA,prevalence,NA,Y015_039,0.003428628591849516
NA,NA,BDI_1_1,BDI,NA,both,NA,population,NA,Y015_039,187619.7650472967
NA,NA,BDI_1_1,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.851231493458005
NA,NA,BDI_1_1,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004568147601177195
NA,NA,BDI_1_1,BDI,NA,female,NA,population,NA,Y015_039,87511.8425764244
NA,NA,BDI_1_1,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8894414108456838
NA,NA,BDI_1_1,BDI,NA,male,NA,prevalence,NA,Y015_039,0.002432489568125976
NA,NA,BDI_1_1,BDI,NA,male,NA,population,NA,Y015_039,100107.92247087229
NA,NA,BDI_1_1,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7885031787542437
NA,NA,BDI_1_10,BDI,NA,both,NA,prevalence,NA,Y015_039,0.007488398963655582
NA,NA,BDI_1_10,BDI,NA,both,NA,population,NA,Y015_039,369248.4819576309
NA,NA,BDI_1_10,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8284661030371584
NA,NA,BDI_1_10,BDI,NA,female,NA,prevalence,NA,Y015_039,0.009049262980011427
NA,NA,BDI_1_10,BDI,NA,female,NA,population,NA,Y015_039,191175.827982992
NA,NA,BDI_1_10,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8590380221923827
NA,NA,BDI_1_10,BDI,NA,male,NA,prevalence,NA,Y015_039,0.005812681417837537
NA,NA,BDI_1_10,BDI,NA,male,NA,population,NA,Y015_039,178072.6539746387
NA,NA,BDI_1_10,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7773691339990416
NA,NA,BDI_1_11,BDI,NA,both,NA,prevalence,NA,Y015_039,0.005327100701549696
NA,NA,BDI_1_11,BDI,NA,both,NA,population,NA,Y015_039,249797.5153189405
NA,NA,BDI_1_11,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8253927037797036
NA,NA,BDI_1_11,BDI,NA,female,NA,prevalence,NA,Y015_039,0.006898616012072741
NA,NA,BDI_1_11,BDI,NA,female,NA,population,NA,Y015_039,125238.6995553135
NA,NA,BDI_1_11,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8544691675192628
NA,NA,BDI_1_11,BDI,NA,male,NA,prevalence,NA,Y015_039,0.003747007533398002
NA,NA,BDI_1_11,BDI,NA,male,NA,population,NA,Y015_039,124558.8157636273
NA,NA,BDI_1_11,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7715678236302994
NA,NA,BDI_1_12,BDI,NA,both,NA,prevalence,NA,Y015_039,0.002836778380217119
NA,NA,BDI_1_12,BDI,NA,both,NA,population,NA,Y015_039,157807.9090249218
NA,NA,BDI_1_12,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8828745533591291
NA,NA,BDI_1_12,BDI,NA,female,NA,prevalence,NA,Y015_039,0.0035436380564896636
NA,NA,BDI_1_12,BDI,NA,female,NA,population,NA,Y015_039,83567.934883676
NA,NA,BDI_1_12,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.9100413154379503
NA,NA,BDI_1_12,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0020411045659152016
NA,NA,BDI_1_12,BDI,NA,male,NA,population,NA,Y015_039,74239.97414124581
NA,NA,BDI_1_12,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.8297831945986333
NA,NA,BDI_1_13,BDI,NA,both,NA,prevalence,NA,Y015_039,0.004189347596241728
NA,NA,BDI_1_13,BDI,NA,both,NA,population,NA,Y015_039,446917.5960480309
NA,NA,BDI_1_13,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8443916118802864
NA,NA,BDI_1_13,BDI,NA,female,NA,prevalence,NA,Y015_039,0.005304603565888141
NA,NA,BDI_1_13,BDI,NA,female,NA,population,NA,Y015_039,229230.741333332
NA,NA,BDI_1_13,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8815689115772178
NA,NA,BDI_1_13,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0030149498447857295
NA,NA,BDI_1_13,BDI,NA,male,NA,population,NA,Y015_039,217686.854714699
NA,NA,BDI_1_13,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7755118974384566
NA,NA,BDI_1_14,BDI,NA,both,NA,prevalence,NA,Y015_039,0.0038298558546662393
NA,NA,BDI_1_14,BDI,NA,both,NA,population,NA,Y015_039,157056.5917687765
NA,NA,BDI_1_14,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8338242504430853
NA,NA,BDI_1_14,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004799773871293374
NA,NA,BDI_1_14,BDI,NA,female,NA,population,NA,Y015_039,84399.2965919977
NA,NA,BDI_1_14,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8655980870645801
NA,NA,BDI_1_14,BDI,NA,male,NA,prevalence,NA,Y015_039,0.002703191310437546
NA,NA,BDI_1_14,BDI,NA,male,NA,population,NA,Y015_039,72657.2951767788
NA,NA,BDI_1_14,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7682892580377333
NA,NA,BDI_1_15,BDI,NA,both,NA,prevalence,NA,Y015_039,0.004754879550094856
NA,NA,BDI_1_15,BDI,NA,both,NA,population,NA,Y015_039,374295.6575742855
NA,NA,BDI_1_15,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.847379427081803
NA,NA,BDI_1_15,BDI,NA,female,NA,prevalence,NA,Y015_039,0.005986756170695715
NA,NA,BDI_1_15,BDI,NA,female,NA,population,NA,Y015_039,191334.1420517427
NA,NA,BDI_1_15,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8778289888534636
NA,NA,BDI_1_15,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0034666301844121263
NA,NA,BDI_1_15,BDI,NA,male,NA,population,NA,Y015_039,182961.5155225429
NA,NA,BDI_1_15,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7923876407512709
NA,NA,BDI_1_16,BDI,NA,both,NA,prevalence,NA,Y015_039,0.004238757294636642
NA,NA,BDI_1_16,BDI,NA,both,NA,population,NA,Y015_039,235303.27925350782
NA,NA,BDI_1_16,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8234517377055139
NA,NA,BDI_1_16,BDI,NA,female,NA,prevalence,NA,Y015_039,0.005524708406607984
NA,NA,BDI_1_16,BDI,NA,female,NA,population,NA,Y015_039,116316.9068039852
NA,NA,BDI_1_16,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8506289061332446
NA,NA,BDI_1_16,BDI,NA,male,NA,prevalence,NA,Y015_039,0.002981656564810558
NA,NA,BDI_1_16,BDI,NA,male,NA,population,NA,Y015_039,118986.372449523
NA,NA,BDI_1_16,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7742249419024201
NA,NA,BDI_1_17,BDI,NA,both,NA,prevalence,NA,Y015_039,0.002517141325744141
NA,NA,BDI_1_17,BDI,NA,both,NA,population,NA,Y015_039,229896.53588599688
NA,NA,BDI_1_17,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8505956562305824
NA,NA,BDI_1_17,BDI,NA,female,NA,prevalence,NA,Y015_039,0.0031392609426566655
NA,NA,BDI_1_17,BDI,NA,female,NA,population,NA,Y015_039,118103.3788059834
NA,NA,BDI_1_17,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8827141413049124
NA,NA,BDI_1_17,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0018599058499961447
NA,NA,BDI_1_17,BDI,NA,male,NA,population,NA,Y015_039,111793.1570800138
NA,NA,BDI_1_17,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7933241492697313
NA,NA,BDI_1_18,BDI,NA,both,NA,prevalence,NA,Y015_039,0.002962393047435264
NA,NA,BDI_1_18,BDI,NA,both,NA,population,NA,Y015_039,256868.7602091487
NA,NA,BDI_1_18,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8653233661399784
NA,NA,BDI_1_18,BDI,NA,female,NA,prevalence,NA,Y015_039,0.003645487379462658
NA,NA,BDI_1_18,BDI,NA,female,NA,population,NA,Y015_039,130688.0966937916
NA,NA,BDI_1_18,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8944912011627331
NA,NA,BDI_1_18,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0022548971789885736
NA,NA,BDI_1_18,BDI,NA,male,NA,population,NA,Y015_039,126180.6635153569
NA,NA,BDI_1_18,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.8164832962283458
NA,NA,BDI_1_2,BDI,NA,both,NA,prevalence,NA,Y015_039,0.023497449384270667
NA,NA,BDI_1_2,BDI,NA,both,NA,population,NA,Y015_039,455210.5119043234
NA,NA,BDI_1_2,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8175257675018368
NA,NA,BDI_1_2,BDI,NA,female,NA,prevalence,NA,Y015_039,0.0357956142985186
NA,NA,BDI_1_2,BDI,NA,female,NA,population,NA,Y015_039,190177.80330246518
NA,NA,BDI_1_2,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8555284649441292
NA,NA,BDI_1_2,BDI,NA,male,NA,prevalence,NA,Y015_039,0.014672734878724083
NA,NA,BDI_1_2,BDI,NA,male,NA,population,NA,Y015_039,265032.7086018582
NA,NA,BDI_1_2,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7509994437148293
NA,NA,BDI_1_3,BDI,NA,both,NA,prevalence,NA,Y015_039,0.0031964087747210915
NA,NA,BDI_1_3,BDI,NA,both,NA,population,NA,Y015_039,316091.4260714888
NA,NA,BDI_1_3,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8641353954471165
NA,NA,BDI_1_3,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004132465469087616
NA,NA,BDI_1_3,BDI,NA,female,NA,population,NA,Y015_039,154422.5089406849
NA,NA,BDI_1_3,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8983096388587545
NA,NA,BDI_1_3,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0023023084997879154
NA,NA,BDI_1_3,BDI,NA,male,NA,population,NA,Y015_039,161668.9171308034
NA,NA,BDI_1_3,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.8055446936835287
NA,NA,BDI_1_4,BDI,NA,both,NA,prevalence,NA,Y015_039,0.003495650138675947
NA,NA,BDI_1_4,BDI,NA,both,NA,population,NA,Y015_039,196139.0292407304
NA,NA,BDI_1_4,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8682459814178594
NA,NA,BDI_1_4,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004393301753837797
NA,NA,BDI_1_4,BDI,NA,female,NA,population,NA,Y015_039,100465.8916115224
NA,NA,BDI_1_4,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.900446288401022
NA,NA,BDI_1_4,BDI,NA,male,NA,prevalence,NA,Y015_039,0.00255303058935925
NA,NA,BDI_1_4,BDI,NA,male,NA,population,NA,Y015_039,95673.1376292079
NA,NA,BDI_1_4,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.8100592913277669
NA,NA,BDI_1_5,BDI,NA,both,NA,prevalence,NA,Y015_039,0.0038673102265586756
NA,NA,BDI_1_5,BDI,NA,both,NA,population,NA,Y015_039,144114.2112294052
NA,NA,BDI_1_5,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8600063501998239
NA,NA,BDI_1_5,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004844135280717941
NA,NA,BDI_1_5,BDI,NA,female,NA,population,NA,Y015_039,73546.4886438461
NA,NA,BDI_1_5,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.893170175154516
NA,NA,BDI_1_5,BDI,NA,male,NA,prevalence,NA,Y015_039,0.002849251968186459
NA,NA,BDI_1_5,BDI,NA,male,NA,population,NA,Y015_039,70567.7225855591
NA,NA,BDI_1_5,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.8012430928626653
NA,NA,BDI_1_6,BDI,NA,both,NA,prevalence,NA,Y015_039,0.0046244550251727115
NA,NA,BDI_1_6,BDI,NA,both,NA,population,NA,Y015_039,253403.19070863439
NA,NA,BDI_1_6,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8527842427485581
NA,NA,BDI_1_6,BDI,NA,female,NA,prevalence,NA,Y015_039,0.00602543354097536
NA,NA,BDI_1_6,BDI,NA,female,NA,population,NA,Y015_039,127447.0731100684
NA,NA,BDI_1_6,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8902591284675825
NA,NA,BDI_1_6,BDI,NA,male,NA,prevalence,NA,Y015_039,0.0032068929826668075
NA,NA,BDI_1_6,BDI,NA,male,NA,population,NA,Y015_039,125956.1175985661
NA,NA,BDI_1_6,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7815391836819806
NA,NA,BDI_1_7,BDI,NA,both,NA,prevalence,NA,Y015_039,0.006324044753502771
NA,NA,BDI_1_7,BDI,NA,both,NA,population,NA,Y015_039,415693.5286456675
NA,NA,BDI_1_7,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8474579330518567
NA,NA,BDI_1_7,BDI,NA,female,NA,prevalence,NA,Y015_039,0.007946298822774008
NA,NA,BDI_1_7,BDI,NA,female,NA,population,NA,Y015_039,216196.6006406838
NA,NA,BDI_1_7,BDI,NA,female,NA,art_coverage,NA,Y015_039,0.8795852377717628
NA,NA,BDI_1_7,BDI,NA,male,NA,prevalence,NA,Y015_039,0.004565993546101746
NA,NA,BDI_1_7,BDI,NA,male,NA,population,NA,Y015_039,199496.9280049834
NA,NA,BDI_1_7,BDI,NA,male,NA,art_coverage,NA,Y015_039,0.7868657582678523
NA,NA,BDI_1_8,BDI,NA,both,NA,prevalence,NA,Y015_039,0.0037612836408174987
NA,NA,BDI_1_8,BDI,NA,both,NA,population,NA,Y015_039,229797.52026350872
NA,NA,BDI_1_8,BDI,NA,both,NA,art_coverage,NA,Y015_039,0.8735240047529604
NA,NA,BDI_1_8,BDI,NA,female,NA,prevalence,NA,Y015_039,0.004590170227881545
