area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean,provincial_value,ratio,organisation,country,pop_data_source,fertility_fit_level,admin1_level,mics,dhs,calendar_quarter
2,Territoire,COD_2_34,COD,Aru,female,2022,population,15-49,Y015_049,293342.10238104,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,female,2022,population,15-29,Y015_029,48122.8603725604,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,female,2022,population,15-29,Y015_029,121000.573960449,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,prevalence,15-49,Y015_049,0.00452700801033633,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,prevalence,15-29,Y015_029,0.00486120348375327,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,prevalence,15-29,Y015_029,0.00155407246887165,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,art_coverage,15-49,Y015_049,0.8177834717491758,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,art_coverage,15-29,Y015_029,0.7766506529309296,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,art_coverage,15-29,Y015_029,0.751020808893929,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,population,15-49,Y015_049,303113.627913871,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,population,15-29,Y015_029,51441.94948268,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_34,COD,Aru,male,2022,population,15-29,Y015_029,123187.747294771,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,prevalence,15-49,Y015_049,0.00496349598270448,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,prevalence,15-29,Y015_029,0.00540147967253411,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,prevalence,15-29,Y015_029,0.00159300509188164,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,art_coverage,15-49,Y015_049,0.8508766488225092,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,art_coverage,15-29,Y015_029,0.8094761590576828,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,art_coverage,15-29,Y015_029,0.7603563591705852,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,population,15-49,Y015_049,940265.209334838,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,population,15-29,Y015_029,156956.036538396,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,both,2022,population,15-29,Y015_029,384943.546715078,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,prevalence,15-49,Y015_049,0.00620227118159777,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,prevalence,15-29,Y015_029,0.0067881888626441,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,prevalence,15-29,Y015_029,0.00202334882344525,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,art_coverage,15-49,Y015_049,0.8664135752375403,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,art_coverage,15-29,Y015_029,0.8226834533553014,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,art_coverage,15-29,Y015_029,0.7711891034503429,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,population,15-49,Y015_049,462430.584743017,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,population,15-29,Y015_029,75861.8784202872,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,female,2022,population,15-29,Y015_029,190747.819097012,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,prevalence,15-49,Y015_049,0.00376465540040319,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,prevalence,15-29,Y015_029,0.00410424240630335,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,prevalence,15-29,Y015_029,0.00117030203211469,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,art_coverage,15-49,Y015_049,0.8261047347508647,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,art_coverage,15-29,Y015_029,0.7890414343472484,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,art_coverage,15-29,Y015_029,0.7419600286663283,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,population,15-49,Y015_049,477834.624591821,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,population,15-29,Y015_029,81094.158118109,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_35,COD,Djugu,male,2022,population,15-29,Y015_029,194195.727618066,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,prevalence,15-49,Y015_049,0.0059272446821526,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,prevalence,15-29,Y015_029,0.0054490321944237,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,prevalence,15-29,Y015_029,0.00363114137426128,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,art_coverage,15-49,Y015_049,0.8812019697245493,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,art_coverage,15-29,Y015_029,0.8599052142335336,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,art_coverage,15-29,Y015_029,0.8162580876420212,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,population,15-49,Y015_049,659060.14667842,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,population,15-29,Y015_029,109986.388572392,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,both,2022,population,15-29,Y015_029,270047.26618611,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,prevalence,15-49,Y015_049,0.00787796471368223,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,prevalence,15-29,Y015_029,0.00738484851524054,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,prevalence,15-29,Y015_029,0.00450632813561131,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,art_coverage,15-49,Y015_049,0.8918649621943003,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,art_coverage,15-29,Y015_029,0.8686636288891932,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,art_coverage,15-29,Y015_029,0.8205500360189082,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,population,15-49,Y015_049,324209.640663401,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,population,15-29,Y015_029,53175.5714947003,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,female,2022,population,15-29,Y015_029,133844.413626712,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,prevalence,15-49,Y015_049,0.0040385145500597,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,prevalence,15-29,Y015_029,0.00363708608163625,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,prevalence,15-29,Y015_029,0.0027711090277605,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,art_coverage,15-49,Y015_049,0.861062573465041,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,art_coverage,15-29,Y015_029,0.8432597985899506,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,art_coverage,15-29,Y015_029,0.8093994519533835,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,population,15-49,Y015_049,334850.506015019,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,population,15-29,Y015_029,56810.8170776912,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_36,COD,Irumu,male,2022,population,15-29,Y015_029,136202.852559399,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,prevalence,15-49,Y015_049,0.00306675307782579,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,prevalence,15-29,Y015_029,0.00331412622346482,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,prevalence,15-29,Y015_029,9.366526095804732e-4,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,art_coverage,15-49,Y015_049,0.828728498464539,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,art_coverage,15-29,Y015_029,0.7843121631173048,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,art_coverage,15-29,Y015_029,0.7081370366565684,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,population,15-49,Y015_049,751487.549245135,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,population,15-29,Y015_029,125443.870788819,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,both,2022,population,15-29,Y015_029,307658.182800698,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,prevalence,15-49,Y015_049,0.00402226029045939,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,prevalence,15-29,Y015_029,0.00436797841211614,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,prevalence,15-29,Y015_029,0.00120504178665217,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,art_coverage,15-49,Y015_049,0.8135085096379802,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,art_coverage,15-29,Y015_029,0.7614602336720687,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,art_coverage,15-29,Y015_029,0.6642561190520958,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,population,15-49,Y015_049,369588.092751166,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,population,15-29,Y015_029,60631.0366435046,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,female,2022,population,15-29,Y015_029,152451.256865986,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,prevalence,15-49,Y015_049,0.00214204872875633,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,prevalence,15-29,Y015_029,0.00232826977219935,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,prevalence,15-29,Y015_029,6.730286306414103e-4,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,art_coverage,15-49,Y015_049,0.8563867097126524,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,art_coverage,15-29,Y015_029,0.8244176727064709,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,art_coverage,15-29,Y015_029,0.7853098228612241,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,population,15-49,Y015_049,381899.456493969,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,population,15-29,Y015_029,64812.8341453146,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_37,COD,Mahagi,male,2022,population,15-29,Y015_029,155206.925934712,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,prevalence,15-49,Y015_049,0.01419573381843277,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,prevalence,15-29,Y015_029,0.01620803810919478,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,prevalence,15-29,Y015_029,0.00382653916814368,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,art_coverage,15-49,Y015_049,0.8969394514169483,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,art_coverage,15-29,Y015_029,0.8652544488594353,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,art_coverage,15-29,Y015_029,0.8300984359557037,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,population,15-49,Y015_049,224192.524291379,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,population,15-29,Y015_029,37419.5997078663,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,both,2022,population,15-29,Y015_029,91818.1360490256,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,prevalence,15-49,Y015_049,0.01635888534909137,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,prevalence,15-29,Y015_029,0.01880835816265817,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,prevalence,15-29,Y015_029,0.00482518006213572,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,art_coverage,15-49,Y015_049,0.9160291846488816,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,art_coverage,15-29,Y015_029,0.8860544166999107,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,art_coverage,15-29,Y015_029,0.8401987311784849,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,population,15-49,Y015_049,110271.431555201,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,population,15-29,Y015_029,18088.4109776995,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,female,2022,population,15-29,Y015_029,45502.3461438342,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,prevalence,15-49,Y015_049,0.01210188262523062,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,prevalence,15-29,Y015_029,0.01377488935372281,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,prevalence,15-29,Y015_029,0.00284543739432463,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,art_coverage,15-49,Y015_049,0.871961345535756,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,art_coverage,15-29,Y015_029,0.8386798151759512,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,art_coverage,15-29,Y015_029,0.8132715685467932,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,population,15-49,Y015_049,113921.092736178,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,population,15-29,Y015_029,19331.1887301668,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_38,COD,Mambasa,male,2022,population,15-29,Y015_029,46315.7899051914,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,prevalence,15-49,Y015_049,0.01891426758231495,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,prevalence,15-29,Y015_029,0.01873433555867517,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,prevalence,15-29,Y015_029,0.00932930650711745,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,art_coverage,15-49,Y015_049,0.844235406759469,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,art_coverage,15-29,Y015_029,0.8056236657707594,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,art_coverage,15-29,Y015_029,0.7622655814528909,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,population,15-49,Y015_049,183391.666589069,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,population,15-29,Y015_029,30608.7353086807,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,both,2022,population,15-29,Y015_029,75091.22691179,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,prevalence,15-49,Y015_049,0.024827540988127,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,prevalence,15-29,Y015_029,0.02492680098946345,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,prevalence,15-29,Y015_029,0.0116685119997989,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,art_coverage,15-49,Y015_049,0.8662514663698321,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,art_coverage,15-29,Y015_029,0.827001403007247,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,art_coverage,15-29,Y015_029,0.7746044653922818,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,population,15-49,Y015_049,90196.794549738,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,population,15-29,Y015_029,14796.7874434904,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,female,2022,population,15-29,Y015_029,37204.6466605244,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,male,2022,prevalence,15-49,Y015_049,0.01319122408400563,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
2,Territoire,COD_2_4,COD,Bondo,male,2022,prevalence,15-29,Y015_029,0.01293943947681702,NA,NA,republique-democratique-du-congo,"Congo, The Democratic Republic of the",orderly,3,2,1,1,NA
